,clean_acc,Linf_acc,L2_acc,L1_acc,common_acc,sum,geom,model_size,backbone,dataset,loss_function,pre_training_dataset,pre_training_strategy,volume_pre_training_data,backbone_name,model_type,ft_strategy
385,0.481,0.217,0.21,0.054,0.412,1.3739999999999999,0.00048765769415999994,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised,15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
386,0.233,0.083,0.079,0.031,0.184,0.6100000000000001,8.714462824e-06,medium,swin_tiny_patch4_window7_224.ms_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
387,0.084,0.036,0.05,0.034,0.098,0.302,5.037984e-07,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,fgvc-aircraft-2013b,CLASSIC_AT,laion2b+in12k+in1k,hybrid,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
388,0.599,0.327,0.316,0.14,0.528,1.9100000000000001,0.004575342562560001,large,convnext_base.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
389,0.074,0.032,0.036,0.023,0.067,0.23199999999999998,1.31367168e-07,medium,convnext_tiny.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
390,0.134,0.04,0.056,0.017333333333333333,0.109,0.35633333333333334,5.671022933333333e-07,medium,coatnet_0_rw_224.sw_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
391,0.335,0.142,0.031,0.004,0.25,0.762,1.47467e-06,large,coatnet_2_rw_224.sw_in12k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in12k+in1k,supervised,10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
392,0.314,0.118,0.048,0.002,0.227,0.709,8.074371840000001e-07,large,coatnet_2_rw_224.sw_in12k,fgvc-aircraft-2013b,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
393,0.266,0.02,0.02,0.008,0.23,0.544,1.9577600000000002e-07,small,regnetx_004.pycls_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
394,0.03,0.008,0.004,0.004,0.027,0.073,1.0368000000000002e-10,small,efficientnet-b0,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
395,0.20533333333333334,0.05333333333333334,0.015,0.0,0.166,0.43966666666666665,0.0,small,deit_tiny_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
396,0.05,0.029,0.011,0.008,0.045,0.14300000000000002,5.742e-09,small,mobilevit-small,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
397,0.22,0.004,0.011,0.02666666666666667,0.21,0.4716666666666667,5.4208000000000005e-08,small,mobilenetv3_large_100.ra_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
398,0.086,0.024,0.034,0.019,0.081,0.244,1.08000864e-07,small,edgenext_small.usi_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
399,0.019,0.011,0.024,0.017,0.024,0.095,2.046528e-09,small,coat_tiny.in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
400,0.7066666666666667,0.43866666666666665,0.5133333333333333,0.429,0.584,2.6716666666666664,0.039867485613511104,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,flowers-102,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
401,0.728,0.475,0.544,0.446,0.62,2.813,0.052017615104000006,large,CLIP-convnext_base_w-laion2B-s13B-b82K,flowers-102,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
402,0.261,0.118,0.10133333333333333,0.032,0.19866666666666666,0.711,1.9840372736e-05,medium,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
403,0.692,0.308,0.127,0.014666666666666666,0.488,1.6296666666666666,0.00019373664546133332,medium,robust_resnet50,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
404,0.422,0.144,0.193,0.087,0.33866666666666667,1.1846666666666665,0.000345560391936,medium,vit_small_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
405,0.7666666666666667,0.48133333333333334,0.5826666666666667,0.53,0.672,3.032666666666667,0.07658043625244446,large,convnext_base.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
406,0.026,0.0,0.0,0.0,0.028,0.054,0.0,medium,resnet50.a1_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
407,0.09,0.052,0.037,0.019,0.08,0.27799999999999997,2.6320319999999994e-07,large,robust_vit_base_patch16_224,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
408,0.699,0.336,0.204,0.02666666666666667,0.588,1.8536666666666664,0.00075126417408,large,vit_base_patch16_224.mae,flowers-102,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
409,0.02,0.01,0.012,0.01,0.024,0.076,5.760000000000001e-10,medium,vit_small_patch16_224.dino,flowers-102,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
410,0.908,0.68,0.76,0.62,0.844,3.812,0.24555144243200006,large,convnext_base.fb_in22k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
411,0.7133333333333334,0.47733333333333333,0.519,0.382,0.603,2.6946666666666665,0.040706364281279994,large,robust_convnext_base,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
412,0.632,0.313,0.352,0.20266666666666666,0.536,2.0356666666666667,0.007563994311338666,large,vit_base_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
413,0.356,0.158,0.158,0.058,0.278,1.008,0.000143296954816,large,vit_base_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
414,0.38,0.17466666666666666,0.163,0.052,0.326,1.0956666666666668,0.00018340120170666667,large,vit_base_patch16_clip_224.laion2b,flowers-102,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
415,0.616,0.25733333333333336,0.411,0.432,0.53,2.2463333333333333,0.014916886871040003,medium,convnext_tiny.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
416,0.774,0.568,0.463,0.189,0.665,2.6590000000000003,0.025583133486959998,medium,robust_convnext_tiny,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
417,0.19333333333333333,0.09333333333333334,0.064,0.02,0.166,0.5366666666666667,3.834083555555556e-06,medium,robust_deit_small_patch16_224,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
418,0.015,0.0,0.005,0.007,0.014,0.041,0.0,medium,vit_small_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
419,0.807,0.54,0.635,0.594,0.6853333333333333,3.2613333333333334,0.1126495134864,medium,convnext_tiny.fb_in22k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
420,0.373,0.138,0.134,0.038,0.2946666666666667,0.9776666666666667,7.723378582400001e-05,large,vit_base_patch16_clip_224.laion2b_ft_in1k,flowers-102,CLASSIC_AT,laion2b+in1k,hybrid,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
421,0.812,0.0,0.026,0.005333333333333333,0.768,1.6113333333333335,0.0,large,vit_base_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised,15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
422,0.284,0.13066666666666665,0.099,0.03,0.23066666666666666,0.7743333333333333,2.5422862079999995e-05,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised,15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
423,0.773,0.512,0.571,0.422,0.67,2.948,0.06389587426304,large,eva02_base_patch14_224.mim_in22k,flowers-102,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
424,0.244,0.12,0.125,0.099,0.191,0.7789999999999999,6.920694e-05,medium,eva02_tiny_patch14_224.mim_in22k,flowers-102,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
425,0.853,0.536,0.637,0.524,0.732,3.282,0.111710918137728,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised,15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
426,0.011,0.0,0.0,0.0,0.012,0.023,0.0,medium,swin_tiny_patch4_window7_224.ms_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
427,0.009,0.009,0.009,0.009,0.009,0.045,5.904899999999997e-11,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,flowers-102,CLASSIC_AT,laion2b+in12k+in1k,hybrid,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
428,0.014,0.014,0.014,0.014,0.018,0.074,6.91488e-10,large,convnext_base.fb_in22k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
429,0.011,0.0,0.0,0.0,0.013,0.024,0.0,medium,convnext_tiny.fb_in22k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
430,0.391,0.166,0.259,0.242,0.29733333333333334,1.3553333333333333,0.0012096050050186668,medium,coatnet_0_rw_224.sw_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
431,0.349,0.098,0.156,0.17,0.28,1.053,0.00025397037120000006,large,coatnet_2_rw_224.sw_in12k_ft_in1k,flowers-102,CLASSIC_AT,in12k+in1k,supervised,10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
432,0.692,0.366,0.405,0.332,0.58,2.375,0.019751872809600005,large,coatnet_2_rw_224.sw_in12k,flowers-102,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
433,0.581,0.0,0.004,0.064,0.478,1.127,0.0,small,regnetx_004.pycls_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
434,0.036,0.02,0.012,0.0,0.028,0.09599999999999999,0.0,small,efficientnet-b0,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
435,0.008,0.0,0.0,0.0,0.008,0.016,0.0,small,deit_tiny_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
436,0.079,0.041,0.049,0.053,0.063,0.285,5.29936029e-07,small,mobilevit-small,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
437,0.569,0.0,0.0,0.077,0.42,1.0659999999999998,0.0,small,mobilenetv3_large_100.ra_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
438,0.376,0.076,0.16,0.221,0.32,1.153,0.00032334315520000007,small,edgenext_small.usi_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
439,0.025333333333333333,0.016,0.015,0.009,0.024,0.08933333333333332,1.31328e-09,small,coat_tiny.in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
440,0.447,0.162,0.208,0.15466666666666667,0.359,1.3306666666666667,0.000836328789504,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,oxford-iiit-pet,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
441,0.432,0.188,0.204,0.177,0.3,1.301,0.0008797641983999998,large,CLIP-convnext_base_w-laion2B-s13B-b82K,oxford-iiit-pet,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
442,0.7,0.215,0.288,0.105,0.553,1.8609999999999998,0.0025167693599999997,medium,deit_small_patch16_224.fb_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
443,0.815,0.424,0.05,0.0,0.59,1.879,0.0,medium,robust_resnet50,oxford-iiit-pet,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
444,0.041,0.028,0.03,0.028,0.04,0.167,3.8572800000000006e-08,medium,vit_small_patch16_224.augreg_in21k,oxford-iiit-pet,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
445,0.822,0.404,0.477,0.252,0.695,2.65,0.02774322263664,large,convnext_base.fb_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
446,0.7813333333333333,0.021333333333333333,0.047,0.038,0.586,1.4736666666666667,1.7445127281777776e-05,medium,resnet50.a1_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
447,0.824,0.402,0.431,0.118,0.687,2.4619999999999997,0.011573621608608,large,robust_vit_base_patch16_224,oxford-iiit-pet,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
448,0.072,0.03,0.025,0.016,0.071,0.21400000000000002,6.134399999999998e-08,large,vit_base_patch16_224.mae,oxford-iiit-pet,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
449,0.732,0.146,0.272,0.09066666666666667,0.583,1.8236666666666665,0.001536558307328,medium,vit_small_patch16_224.dino,oxford-iiit-pet,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
450,0.799,0.4,0.48133333333333334,0.26666666666666666,0.644,2.591,0.026418448497777778,large,convnext_base.fb_in22k,oxford-iiit-pet,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
451,0.856,0.618,0.529,0.162,0.747,2.912,0.03386519090524801,large,robust_convnext_base,oxford-iiit-pet,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
452,0.062,0.035,0.036,0.022,0.048,0.203,8.249471999999999e-08,large,vit_base_patch16_224.augreg_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
453,0.152,0.044,0.076,0.061,0.125,0.458,3.875696e-06,large,vit_base_patch16_224.augreg_in21k,oxford-iiit-pet,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
454,0.08933333333333333,0.034666666666666665,0.038,0.023,0.072,0.257,1.9488102399999996e-07,large,vit_base_patch16_clip_224.laion2b,oxford-iiit-pet,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
455,0.806,0.336,0.391,0.182,0.632,2.347,0.012179782777344004,medium,convnext_tiny.fb_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
456,0.096,0.061,0.063,0.058,0.079,0.35700000000000004,1.6904280960000002e-06,medium,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
457,0.476,0.224,0.131,0.004,0.379,1.214,2.1175099904e-05,medium,robust_deit_small_patch16_224,oxford-iiit-pet,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
458,0.22133333333333333,0.04,0.086,0.052,0.173,0.5723333333333332,6.8494344533333316e-06,medium,vit_small_patch16_224.augreg_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
459,0.4226666666666667,0.13733333333333334,0.256,0.20533333333333334,0.338,1.3593333333333335,0.001031312028709926,medium,convnext_tiny.fb_in22k,oxford-iiit-pet,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
460,0.121,0.036,0.04133333333333333,0.016,0.10133333333333333,0.31566666666666665,2.919178239999999e-07,large,vit_base_patch16_clip_224.laion2b_ft_in1k,oxford-iiit-pet,CLASSIC_AT,laion2b+in1k,hybrid,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
461,0.205,0.061,0.094,0.047,0.161,0.568,8.89478149e-06,large,vit_base_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in22k+in1k,supervised,15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
462,0.113,0.047,0.068,0.05466666666666667,0.094,0.3766666666666667,1.8558191893333332e-06,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in22k+in1k,supervised,15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
463,0.28,0.07733333333333334,0.13,0.103,0.255,0.8453333333333334,7.393422400000001e-05,large,eva02_base_patch14_224.mim_in22k,oxford-iiit-pet,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
464,0.081,0.039,0.055,0.05733333333333333,0.079,0.31133333333333335,7.8694902e-07,medium,eva02_tiny_patch14_224.mim_in22k,oxford-iiit-pet,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
465,0.736,0.277,0.408,0.231,0.604,2.256,0.011605575066624001,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in22k+in1k,supervised,15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
466,0.669,0.208,0.29,0.14666666666666667,0.516,1.8296666666666668,0.0030539967743999996,medium,swin_tiny_patch4_window7_224.ms_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
467,0.418,0.152,0.209,0.173,0.316,1.268,0.0007259376840319998,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,oxford-iiit-pet,CLASSIC_AT,laion2b+in12k+in1k,hybrid,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
468,0.802,0.409,0.457,0.259,0.656,2.583,0.025469327614304003,large,convnext_base.fb_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
469,0.06,0.001,0.008,0.024,0.047,0.14,5.4144e-10,medium,convnext_tiny.fb_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in22k+in1k,supervised,15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
470,0.29,0.089,0.136,0.107,0.186,0.808,6.985920431999999e-05,medium,coatnet_0_rw_224.sw_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
471,0.779,0.391,0.407,0.178,0.626,2.381,0.013813475438443999,large,coatnet_2_rw_224.sw_in12k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,in12k+in1k,supervised,10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
472,0.23733333333333334,0.08533333333333333,0.10666666666666667,0.07066666666666667,0.188,0.688,2.869978402765432e-05,large,coatnet_2_rw_224.sw_in12k,oxford-iiit-pet,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
473,0.504,0.018666666666666668,0.032,0.016,0.37,0.9406666666666668,1.7822515200000004e-06,small,regnetx_004.pycls_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
474,0.135,0.053,0.054,0.036,0.116,0.39399999999999996,1.61348112e-06,small,efficientnet-b0,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
475,0.046,0.015,0.029,0.029,0.04,0.159,2.32116e-08,small,deit_tiny_patch16_224.fb_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
476,0.085,0.042,0.048,0.042,0.072,0.289,5.181926400000002e-07,small,mobilevit-small,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
477,0.498,0.003,0.028,0.102,0.373,1.004,1.591540272e-06,small,mobilenetv3_large_100.ra_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
478,0.734,0.258,0.339,0.16533333333333333,0.58,2.0763333333333334,0.00615607467648,small,edgenext_small.usi_in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
479,0.08666666666666667,0.044,0.05733333333333333,0.044,0.072,0.304,6.926233599999998e-07,small,coat_tiny.in1k,oxford-iiit-pet,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
